product_category,star_rating,review_headline,review_body
Baby,5.0,Love these,Got this one as a present for my sister in law but my son had them when he was tiny.  They are the perfect size to fit in their hands and hold in their mouth and adorable.  I only wish you could replace the pacifier - we had a dog who liked to chew them!
Baby,4.0,I like it!,"I like the sleek design of this product that's why I was drawn to buying it aside from the simplicity of the color combination which are two of my fave.  It works well with keeping the wipes inside but what I do just to make sure the wipes stay wet, is to keep the original plastic container of the disposal wipes inside and remove the hard cover so it won't be bulky when you close this case:).  However, I wish the case is thicker than this so we can put a 72-wipe ct or more per trip just to make sure that we don't run out of supplies...I just had a big disastrous adventure for bringing in the number of wipes I could fit to maximize the case:("
Baby,5.0,This is so much better that the others at BabysRUS,"I love the fact that you only need the base. You can take it with you and it can use bluetooth. It is also made very sturdy unlike the $300 Summer one that feels like a cheap toy.  Can't say enough good things about this,"
Baby,1.0,Why can I see other people's babies????,"Do Not Recommend! I can see other people's kids on my iPad more than half the time. It isn't instant on. Trying to turn on isn't easy. For $300, I expected more. I'll be returning this."
Baby,5.0,very cute,"My 2 mo old daughter loves this toy, it hangs from her bassinet hood, instead of using the mobile it came with, it twirls around within grabbing reach, which she is working very hard at."
Baby,2.0,meh,"I was kinda bummed that the soothie wasn't clipped to the monkey, it was sewn on. which means no sterilizer and no way to attach it to the other pacifiers my kid takes. kinda lame."
Baby,5.0,Best wipe case out there,"Ok, it's a splurge as far as wipe cases go. However, it's quality is definitely much better, the plastic is sturdier and its much better looking. Also, i feared that it will be too big for my diaper bag ( Sip Hop Duo Dash Nixon) but its actually a very good size."
Baby,4.0,Good product,Easy to setup.  A bit pricey but worth it for the peace of mind.<br /><br />Good functionality and easy to use from most smart phones
Baby,5.0,Wonderful,"Sir prance a lot is so much fun, there are lots of different sounds, his feet crinkle and his head rings,  his rings rattle,  he has lots of nooks and crannies for a babies hand to grab onto the toy."
Baby,5.0,Wheelchair use.,I use this bag for my power wheelchair. It' works fine on the arm. I have the use of only one arm.
Baby,4.0,Baby likes it...,"So I guess that is was matters most. Her nursery is mostly pink, so I tried to find one that would match her decor and couldn't really find one so I started looking for one that has the best reviews. It keeps her entertained for about 20 minutes sometimes, which is pretty good for her, and she can fall asleep to it as well.<br /><br />However, beware of the packaging when you go to assemble this mobile. The items are sealed in bags but the tiny little screws that the animal pieces attach to are just loose in each animal piece bag and I didn't realize until too late and lost one. Just be careful."
Baby,5.0,Makes Life Easy,This makes it so easy when we travel. We can store the water in here and just add the formula when he's ready to eat.
Baby,5.0,Perfect with our Joovy stroller,"I love our stroller but there was no place for cell phones, drinks, etc. This was the perfect addition.  The straps can be adjusted so it fits perfectly on the handle bar on our stroller.  Can't imagine having a stroller without this!"
Baby,5.0,Great customer service and product,"I bought one after reading countless reviews and thought I'd go ahead with this one given its great price against competitors. After a month of using it and liking it, the inner zip broke. I contacted Amazon about it, sent it back and they promptly replaced it with a new one. Was very impressed with their quick reply and action. Overall, I like this Diono organizer. I find the inner zip is what I use the most, great for a job and I need a discreet place to keep keys and change. I'm using it with a Citi Mini stroller and it works awesome."
Baby,5.0,"Baby girl, 5 months, LOVES it","She smiles every time she sees her dragons toothy grin. She likes her Sir Prance a Lot, and the Peacock, too, but the Owl wasn't impressive, apparently.  Lamaze toys are the best!"
Baby,5.0,Convenient,"It has the perfect size to fit in our skip hop diaper bag.  Works as a dispenser, material is sturdy but easy to open and close."
Baby,1.0,love the product if it weren't defective and if the customer service was responsive!,I HAVE THE BABY MONITOR. I HAVE REPORTED AN ISSUE. THEY HAVE CONFIRMED MY MONITOR IS DEFECTIVE. THE CUSTOMER SERVICE WANTS ME TO SEND MY BABY MONITOR BACK TO THEM WITHOUT SENDING ME A REPLACEMENT PRIOR TO THE RETURN. THIS IS THE MONITOR FOR MY BABY!!!!! THIS IS NOT A SCALE OR A BODY ANALYZER... IT IS MY LIFELINE FOR MY CHILD!!!! AGAIN THEY HAVE CONFIRMED THE PROBLEM IS THE MONITOR! THE CUSTOMER SERVICE FOR THIS COMPANY IS AWFUL FOR THE AMOUNT YOU PAY TO PURCHASE THIS PRODUCT!
