marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date
US,15379355,R1ZDCV1JME7Q09,B000I2MRHE,23070274,Lamaze Spin & Explore Garden Gym (Discontinued by Manufacturer),Baby,3.0,4.0,5.0,N,N,Cute Idea...,My daughter is now 5 months old and has had this for about 2 months. She's not too thrilled w/it yet but each time I put her on she plays a little bit longer. I think w/in the next few weeks when she has a bit more strength and body control that she'll enjoy it more. I have purchased a baby play mat that has a small U shaped pillow that velcros to it and she definately spends more time on her tummy on that.,2007-11-22
US,52172368,RX8VKO0ZTTVPO,B000I2MRHE,23070274,Lamaze Spin & Explore Garden Gym (Discontinued by Manufacturer),Baby,4.0,8.0,9.0,N,N,Low Muscle tone help?,"I bought this for my daughter who has Down syndrome and isn't crawling yet (9.5 months).  She has very low muscle tone, and I thought that this would help her use her arms and legs while it held her body up for her, since she can't do that herself.  It works great; however, I was kind of upset to find that the weight limit for the center portion is only 22 pounds.  She loves the playmat,and we'll still get use out of it after she exceeds the 22 pound mark.  Had I known that limit, I may not have purchased it because she's pretty close to 22 now. For a \\""normal\\"" baby, though, this seems like a great product.",2007-11-28
US,28946698,R1NFRKHT1K0NT0,B000SMWUPS,630106451,Sunshine Kids Stroller Accessory Buggy Buddy (Discontinued by Manufacturer),Baby,5.0,0.0,0.0,N,N,Life saver!,"I had doubts about this product first because i have two strollers, each with completely different types of handles. But it fit perfectly to both of my Quinny zapp and Quinny speedi strollers. I can put my keys, phone, water bottle etc. I don't like carrying bags so this is a life saver for me.",2007-12-06
US,14170926,R1MZPUU56QAUOD,B000I2MRHE,23070274,Lamaze Spin & Explore Garden Gym (Discontinued by Manufacturer),Baby,5.0,5.0,5.0,N,N,great for tummy time!!!!,My 3 month old little girl was getting a flat side on her head and hated doing tummy time to correct it.  I thought this toy was great to help her do tummy time and gave her new toys to play with.  I also think it helped build neck and head control.,2007-12-12
US,36989273,R5MU3B0YFOGTZ,B000JIHP88,557638738,Fisher-Price Rainforest Peek-A-Boo Leaves Musical Mobile,Baby,5.0,0.0,0.0,N,N,"Wonderful, soothing music with a night light, and doesn't eat batteries either!!","We have consistently used this mostly as a night light and music for every nap, and every night at bedtime (since day one) for my now 6-month old son.  Still have not had to change the 'D' batteries, so that's a big plus.  We didn't run the mobile very often, because I only used it for naps and night time, and we keep his room very dark, so he couldn't see the mobile most of the time; however, between 2-4 months of age, when I did put him in his crib to play, he did seem to really like the mobile.  The editor's description is incorrect--there IS a volume control (soft or softer), I use the lower volume unless it's daytime and very noisy down the hall like when I'm doing laundry or something, and no problems hearing it.",2007-12-14
US,33123973,R3E5V9H5KQE7RB,B000JIHP88,557638738,Fisher-Price Rainforest Peek-A-Boo Leaves Musical Mobile,Baby,5.0,51.0,61.0,N,N,Worth It,"When I bought this I was somewhat hesitant for 2 reasons- it's high price & because I really wanted one with bold primary colors.  At the time all the mobiles I saw for sale we pastel with \\""critters\\"" that faced up (baby sees bottom only) & were strictly wind up.    We use this mobile on our baby's bassinet.  The way it attaches may limit what it can be attached to.  My husband had a hard time getting it on securely.  Eventually he was successful.    We use this item throughout the day every day.  Our 9 week old loves it.  The mobile circulates as most do; however, this mobile has additional movement as the leaves go up and down.  This is eye catching for the infant.  Also- if you turn it off while the leaves are in the down position it makes it very compact.    The base which attaches to the crib is bulky.  It has a light, also eye catching, & sounds.  There are 4 different sounds.  One of which is a soothing jungle background (others are Midi type music).  Our infant enjoys this because it has an interesting monkey call.  If the room you are using this mobile in has any background noise the mobile seems too quiet even on the loudest setting.  In a quiet room the loudest setting seems loud (the lowest is fine).  You have the ability to turn the light on or off.  The same for the music.    The battery life seems to be good on this item.  It has an auto shut off feature that can be your friend or foe.  It saves you in batteries but can upset a child engaged in it's movements!  Luckily it has a remote you can use to quickly turn it back on (though it never seems to be near when I am busy)!    To my surprise - it was worth the money.",2007-12-22
US,24471094,R3D02NEQQAUEY3,B000I2MRHE,23070274,Lamaze Spin & Explore Garden Gym (Discontinued by Manufacturer),Baby,1.0,2.0,4.0,N,N,22 lb weight limit,This item seems like a great idea only my son has almost reached the weight limit of 22 lbs. at only 5 months old. This is about the time a baby would only start to enjoy such a toy. And the flower part is not big enough all the way around for him to be able to see everything on it. You also have to make sure you don't feed the baby right before putting them on this because they will spit up as it pushes on their tummies too much.,2007-12-27
US,50752083,RZYWE8XYWKUBC,B000I2MRHE,23070274,Lamaze Spin & Explore Garden Gym (Discontinued by Manufacturer),Baby,3.0,1.0,1.0,N,N,Great product that works for a short while...,"This tummy time \\""toy\\"" is great for a small period between the newborn and crawling timeframes.  If can be used as soon as your baby is able to lift her head up and have decent control (i.e., head isn't too wobbly).    The base spins and allows the baby to see different sections of the mat.  Now, from the picture, it looks as though the baby will be able to spin themselves, but for us that was not the case as my son was not able to push hard enough to spin himself.  So the spinning part will be left to the parents.  He also didn't interact too much with the toys attached to the mat, but that may just be him.  My son loved the section with the mirror and one with a worm on it, but the mat didn't seem to increase his ability/willingness to endure tummy time, but he did seem more content during it.    As soon as he was able to start spinning himself, he as just about to crawl and we preferred putting him flat on the ground and letting him get onto all fours to rock on his hands and knees or army crawl.    Bottom line:  I don't know if its worth getting... any other flat playmat will serve the same purpose...",2007-12-28
US,16543583,R1LAIIY4UPS65Z,B000I2MRHE,23070274,Lamaze Spin & Explore Garden Gym (Discontinued by Manufacturer),Baby,1.0,1.0,3.0,N,Y,"My granddaughter cried everytime we put her on it, she's 5 months","We had hoped this would make tummy time a happy time, instead it seemed to make her so mad and uncomfortable, I just put it back in the box after 3 tries even adding padding for her stomach.  I do not recommend this for any baby, not if they have the same reaction like my granddaughter.",2007-12-31
US,13413516,R3ER31IP483UUI,B000067QMD,137471145,Philips AVENT BPA Free Classic Bottle Sealing Discs,Baby,5.0,0.0,0.0,N,N,Bottle Sealers,"I give 5 stars to all Avent Products. I have had no problems, whatsoever, with Avent.",2008-01-05
US,15438775,R2MRXT713O90PO,B000SMWUPS,630106451,Sunshine Kids Stroller Accessory Buggy Buddy (Discontinued by Manufacturer),Baby,4.0,0.0,0.0,N,N,Wonderful!,I wanted something to make my umbrella strollers more mom friendly when traveling.  This was the item I had been looking for.  It simply velcros to the bars and when I had to gate check the stroller I took it off and put it in the stroller as I folded it up. I am very glad that I had them along! Now I don't have to worry about using my big stroller just because it has cup holders.,2008-01-16
US,35317627,R3D17WEGN69IZE,B000JIHP88,557638738,Fisher-Price Rainforest Peek-A-Boo Leaves Musical Mobile,Baby,3.0,0.0,1.0,N,N,Bulky,"I found it hard to get this mobile on the crib.  I am worried it will fall on the baby!  It's a heavy base. I actually used floss to help secure it.  I like the mobile, though.  It's intricate so I'm not sure how durable it is.  My 2 month-old likes it.",2008-01-17
US,42737454,R2NIHR7TORX3L6,B000I2MRHE,23070274,Lamaze Spin & Explore Garden Gym (Discontinued by Manufacturer),Baby,5.0,3.0,4.0,N,N,Tummy Time,"I think this product is great.. I bought it for my son who was 3 1/2 months old at the time.. The pediatrician said he needed to do tummy time 4x a day.. He hated tummy time so I got him this in hopes he would change his outlook on it.. He has, he is almost 5 months now and he love it, he plays with the toys on each petal.. Once he's tired of one he spins himself to the next.. Also to make this item even better, it is so compact.. You take it out to play with it than you can fold the mat up and take the tummy device and put it under his bed or in the closet or where ever.. It can go anywhere you go because its so easy to maneuver.. I would recommend this to everyone..",2008-01-19
US,41815558,R2OUDR599P8LB9,B000I2MRHE,23070274,Lamaze Spin & Explore Garden Gym (Discontinued by Manufacturer),Baby,5.0,0.0,0.0,N,N,Love Ladybugs,Bought it for my niece's baby girl who was less than a month old at the time and it has been a total success. Not only does she do her tummy time on it but it also compliments the baby's room decor that is accented with ladybugs.  Very nice product. I would have loved this Garden Gym when my girls (now 6 and 8 yrs. old) were babies!,2008-01-20
